Order_ID,Customer Name,Email,Product,Category,Quantity,Unit Price,Total,Order Date,Ship Date,City,Country,Payment Method,Status,Discount%,Region,Discounted_Total
ORD-0121,aisha mohammed,aisha.mohammed@email.com,Smart Watch,Electronics,2.0,249.99,499.98,06-16-2024,2024-06-30 00:00:00,Sharjah,UAE,Credit Card,Shipped,5.0,Africa,474.981
ORD-0122,Carlos Rivera,  carlos.rivera@email.com  ,Tablet,Electronics,10.0,499.99,4999.9,14/03/2024,2024-03-19 00:00:00,Sharjah,UAE,Bank Transfer,Returned,0.0,Asia,4999.9
ORD-0123,Fatima Hassan,fatima.hassan@email.com,Laptop,Electronics,10.0,899.99,8999.9,2024-10-09 00:00:00,2024-10-19 00:00:00,Abu Dhabi,UAE,Debit Card,Returned,5.0,Asia,8549.904999999999
ORD-0123,Fatima Hassan,fatima.hassan@email.com,Laptop,Electronics,10.0,899.99,8999.9,2024-10-09 00:00:00,2024-10-19 00:00:00,Abu Dhabi,Singapore,Debet Card,Returned,5.0,Asia,8549.904999999999
ORD-0124,Aisha Mohammed,aisha.mohammed@email.com,Power Bank,Accessories,9.0,39.99,359.91,2024-11-23 00:00:00,2024-12-06 00:00:00,Jeddah,Germany,Credit Card,Cancelled,25.0,Middle East,269.9325
ORD-0125,Omar Nasser  #8,omar.nasser@email.com,External SSD,ELECTRONICS,2.0,129.99,259.98,2024-05-11 00:00:00,2024-05-23 00:00:00,New York,USA,Apple Pay,Delivered,0.0,Middle East,259.98
ORD-0126,Priya Sharma,priya.sharma@email.com,Phone Case,Acessories,10.0,19.99,199.89999999999998,2024-11-16 00:00:00,2024-11-24 00:00:00,Singapore,Singapore,Credit Card,Returned,0.0,Africa,199.89999999999998
ORD-0126,Priya Sharma,priya.sharma@email.com,Phone Case,Acessories,10.0,19.99,199.89999999999998,2024-11-16 00:00:00,2024-11-24 00:00:00,Singapore,Singapore,Credit Card,RETURNED,0.0,Africa,199.89999999999998
ORD-0127,Rajesh Patel,Not Provided,USB Cable,Accessories,5.0,9.99,49.95,2024-08-05 00:00:00,2024-08-07 00:00:00,Tokyo,Japan,Cash on Delivery,Cancelled,5.0,Oceania,47.4525
ORD-0128,Carlos Rivera,carlos.rivera@email.com,HDMI Cable,ACCESSORIES,1.0,12.99,12.99,06-12-2024,2024-06-21 00:00:00,Cairo,Saudi Arabia,Apple Pay,Shipped,10.0,EU,11.691
ORD-0129,Anna Müller,anna.müller@email.com,Mouse Pad,Accessories,2.0,14.99,29.98,2024/03/09,2024-03-23 00:00:00,Riyadh,KSA,Bank Transfer,Pending,0.0,Africa,29.98
ORD-0130,WEI CHEN,wei.chen@email.com,Phone Case,Accessories,1.0,19.99,19.99,2024-08-13 00:00:00,2024-08-25 00:00:00,Khobar,KSA,Credit Card,Processing,0.0,Oceania,19.99
ORD-0131,Khalid Bin Saeed,khalid.bin.saeed@email.com,Wireless Mouse,Electronic,2.0,29.99,59.98,2024-07-02 00:00:00,2024-07-04 00:00:00,Singapore,Singapore,Debit Card,Pending,25.0,Africa,44.985
ORD-0132,David Lee,david.lee@email.com,Keyboard,Accessories,9.0,59.99,539.91,2024-02-13 00:00:00,2024-02-27 00:00:00,Dubai,UAE,Cash on Delivery,Pending,0.0,Europe,539.91
ORD-0133,Khalid Bin Saeed,khalid.bin.saeedemail.com,  Wireless Mouse  ,Electronics,2.0,29.99,59.98,2024-04-27 00:00:00,2024-04-30 00:00:00,Abu Dhabi,UAE,Apple Pay,Refunded,0.0,Asia,59.98
ORD-0134,Aisha Mohammed,aisha.mohammed@email.com,Speaker,Electronics,7.0,89.99,629.93,2024-09-07 00:00:00,2024-09-18 00:00:00,New York,USA,Debit Card,Shipped,20.0,Africa,503.94399999999996
ORD-0135,David Lee,david.lee@email.com,Wireless Mouse,Electronics,1.0,29.99,29.99,2024-10-16 00:00:00,2024-10-28 00:00:00,Toronto,Canada,Cash on Delivery,Cancelled,0.0,Asia,29.99
ORD-0136,Sara Khan,sara.khan@email.com,Stylus Pen,Accessories,10.0,34.99,349.90000000000003,2024-03-19 00:00:00,2024-03-20 00:00:00,Berlin,Germany,Aple Pay,Returned,0.0,Europe,349.90000000000003
ORD-0137,Sophie Brown,sophie.brown@email.com,Mouse Pad,Accessory,1.0,14.99,14.99,09/11/2024,2024-11-22 00:00:00,Dubai,UAE,Debit Card,Cancelled,20.0,North America,11.992
ORD-0138,ALI REZA,ali.reza@email.com,Headphones,Electronics,6.0,149.99,899.94,01/09/2024,2024-09-12 00:00:00,Riyadh,Saudi Arabia,Credit Card,delivered,,Middle East,
ORD-0139,Tariq Mahmoud,tariq.mahmoud@email.com,Printer,electonics,5.0,199.99,999.95,2024-03-25 00:00:00,2024-03-27 00:00:00,Tokyo,Saudi Arabia,Credit Card,Cancelled,20.0,Europe,799.96
ORD-0140,Khalid Bin Saeed,khalid.bin.saeed@email.com,Stylus Pen,Acessories,7.0,34.99,244.93,2024-07-28 00:00:00,2024-08-09 00:00:00,Dammam,Canada,Debit Card,Delivered,20.0,Oceania,195.94400000000002
ORD-0141,Anna Müller,Not Provided,Power Bank,Accessories,5.0,39.99,199.95000000000002,2024/08/18,2024-09-01 00:00:00,Doha,Qatar,Credit Card,Processing,0.0,Europe,199.95000000000002
ORD-0142,Anna Müller,anna.müller@email.com,Phone Case,Accessories,7.0,19.99,139.92999999999998,2024/06/26,2024-07-10 00:00:00,Sydney,Australia,Credit Card,Pending,0.0,Europe,139.92999999999998
ORD-0143,Fatima Hassan  #9,fatima.hassan@email.com,Wireless Mouse,Electronics,10.0,29.99,299.9,2024-03-23 00:00:00,2024-03-31 00:00:00,Sharjah,UAE,Aple Pay,Refunded,10.0,Europe,269.90999999999997
ORD-0144,Maria Garcia,maria.garcia@email.com,  USB Cable  ,Accessories,4.0,9.99,39.96,2024-12-15 00:00:00,2024-12-25 00:00:00,Abu Dhabi,UAE,Bank Transfer,Shipped,15.0,Asia,33.966
ORD-0145,Hassan Youssef,hassan.youssef@email.com,Headphones,Electronics,10.0,149.99,1499.9,2024-09-28 00:00:00,2024-10-02 00:00:00,Dammam,Saudi Arabia,Google Pay,Returned,25.0,Asia,1124.9250000000002
ORD-0145,Hassan Youssef,hassan.youssef@email.com,Headphones,Electronics,10.0,0.0,0.0,2024/09/28,2024-10-02 00:00:00,Dammam,Saudi Arabia,Google Pay,Returned,25.0,Asia,0.0
ORD-0146,khalid bin saeed,  khalid.bin.saeed@email.com  ,Charger,Accessories,3.0,24.99,74.97,2024-12-15 00:00:00,2024-12-29 00:00:00,Abu Dhabi,United Arab Emirates,Cash on Delivery,Delivered,25.0,North America,56.2275
ORD-0147,Nora Ali,nora.ali@email.com,  Tablet  ,Electronics,9.0,499.99,4499.91,2024-02-21 00:00:00,2024-02-29 00:00:00,Abu Dhabi,Saudi Arabia,Apple Pay,Shipped,5.0,Europe,4274.9145
ORD-0148,Megan Taylor,megan.taylor@email.com,Laptop,Electronics,5.0,899.99,4499.95,2024-07-22 00:00:00,2024-07-31 00:00:00,London,UK,PayPal,Cancelled,25.0,Oceania,3374.9624999999996
ORD-0149,James O'Brien,james.obrien@email.com,Keyboard,Accessories,,59.99,,04-04-2024,2024-04-05 00:00:00,Paris,France,Debit Card,Cancelled,10.0,Europe,
ORD-0150,Viktor Petrov,viktor.petrov@email.com,Wireless Mouse,Electronics,3.0,299.9,899.6999999999999,2024-11-18 00:00:00,2024-11-20 00:00:00,Berlin,Germany,Bank Transfer,Returned,5.0,North America,854.7149999999999
ORD-0151,CARLOS RIVERA,carlos.rivera@email.com,External SSD,Electronics,5.0,129.99,649.95,2024-03-26 00:00:00,2024-04-07 00:00:00,Singapore,Saudi Arabia,Bank Transfer,SHIPPED,0.0,Asia,649.95
ORD-0152,Viktor Petrov,Not Provided,Charger,Acessories,7.0,-24.99,-174.92999999999998,2024-03-16 00:00:00,2024-03-28 00:00:00,Mumbai,IN,Credit Card,Refunded,10.0,North America,-157.43699999999998
ORD-0153,Unknown,layla.ibrahim@email.com,Printer,Electronics,5.0,199.99,999.95,2024-05-22 00:00:00,2024-06-03 00:00:00,Toronto,Canada,Cash on Delivery,Returned,15.0,Asia,849.9575
ORD-0154,AHMED AL-FARSI,Not Provided,Monitor,Electronics,4.0,349.99,1399.96,28/03/2024,2024-04-09 00:00:00,London,UK,Debit Card,Processing,0.0,Asia,1399.96
ORD-0155,Priya Sharma,priya.sharma@email.com,Smart Watch,Electronics,10.0,249.99,2499.9,2024-02-04 00:00:00,2024-02-18 00:00:00,Abu Dhabi,United Arab Emirates,Credit Card,RETURNED,5.0,Oceania,2374.905
ORD-0156,JAMES O'BRIEN,Not Provided,External SSD,Electronics,4.0,129.99,519.96,2024-09-14 00:00:00,2024-09-19 00:00:00,Singapore,Singapore,Google Pay,Delivered,25.0,Oceania,389.97
ORD-0157,Khalid Bin Saeed,khalid.bin.saeed@email.com,Smart Watch,Electronics,5.0,249.99,1249.95,2024-03-25 00:00:00,2024-04-02 00:00:00,Dubai,Saudi Arabia,PayPal,Cancelled,25.0,Asia,937.4625000000001
ORD-0158,Sara Khan,sara.khan@email.com,Headphones,Electronics,9.0,149.99,1349.91,2024-11-28 00:00:00,2024-12-11 00:00:00,Berlin,Germany,Debit Card,Cancelled,20.0,asia,1079.928
ORD-0159,Megan Taylor,megan.taylor@email.com,Charger,Accessories,10.0,24.99,249.89999999999998,2024-02-23 00:00:00,2024-02-25 00:00:00,Berlin,Canada,PayPal,Shipped,0.0,Africa,249.89999999999998
ORD-0160,Isabella Rossi,isabella.rossi@email.com,USB Cable,Accessories,10.0,9.99,99.9,2024-02-19 00:00:00,2024-02-25 00:00:00,Tokyo,Japan,Cash on Delivery,Refunded,25.0,North America,74.92500000000001
ORD-0161,Wei Chen,wei.chen@email.com,Charger,Accessories,7.0,24.99,174.92999999999998,2024-07-11 00:00:00,2024-07-25 00:00:00,Dammam,Saudi Arabia,Debit Card,Refunded,20.0,Europe,139.944
ORD-0161,Wei Chen,wei.chen@email.com,Charger,Accessories,7.0,249.9,1749.3,2024-07-11 00:00:00,2024-07-25 00:00:00,Dammam,Saudi Arabia,Debit Card,refund,20.0,Europe,1399.44
ORD-0162,Ali Reza,  ali.reza@email.com  ,USB Cable,Accessories,7.0,9.99,69.93,2024-12-27 00:00:00,2024-12-30 00:00:00,Mumbai,India,Cash on Delivery,Pending,0.0,Africa,69.93
ORD-0163,Yuki Tanaka,yuki.tanaka@email.com,Laptop,Electronics,10.0,899.99,8999.9,2024-01-27 00:00:00,2024-02-08 00:00:00,Jeddah,Saudi Arabia,Google Pay,Pending,5.0,Europe,8549.904999999999
ORD-0164,Viktor Petrov,viktor.petrov@email.com,Monitor,Electronics,3.0,349.99,1049.97,2024-12-09 00:00:00,2024-12-18 00:00:00,Dammam,Saudi Arabia,Bank Transfer,Returned,15.0,Africa,892.4745
ORD-0165,Sophie Brown,sophie.brown@email.com,Tablet,electonics,,499.99,,2024-01-18 00:00:00,2024-01-29 00:00:00,Sharjah,UAE,Debit Card,Delivered,25.0,Asia,
ORD-0166,alex johnson,alex.johnson@email.com,Tablet,Electronics,10.0,499.99,4999.9,2024-08-08 00:00:00,2024-08-14 00:00:00,Abu Dhabi,UAE,Aple Pay,Cancelled,0.0,Middle East,4999.9
ORD-0167,Emma Wilson,emma.wilson@email.com,  Keyboard  ,Accessories,2.0,59.99,119.98,2024-06-23 00:00:00,2024-07-02 00:00:00,Singapore,Singapore,PayPal,Delivered,15.0,Middle East,101.983
ORD-0168,Rajesh Patel,rajesh.patel@email.com,Stylus Pen,Accessories,8.0,34.99,279.92,08-04-2024,2024-08-18 00:00:00,London,UK,PayPal,Delivered,5.0,europe,265.92400000000004
ORD-0169,emma wilson,emma.wilson@email.com,Printer,Electronics,10.0,199.99,1999.9,2024-03-07 00:00:00,2024-03-21 00:00:00,Jeddah,Saudi Arabia,Apple Pay,Processing,15.0,Middle East,1699.915
ORD-0170,David Lee,david.lee@email.com,Headphones,ELECTRONICS,7.0,149.99,1049.93,2024-11-14 00:00:00,2024-11-16 00:00:00,Jeddah,Saudi Arabia,PayPal,Cancelled,5.0,Oceania,997.4335000000001
ORD-0171,Sara Khan,sara.khan@email.com,USB Cable,Accessories,-7.0,9.99,-69.93,2024-12-10 00:00:00,2024-12-16 00:00:00,Abu Dhabi,UAE,Bank Transfer,refund,25.0,Africa,-52.447500000000005
ORD-0172,Ahmed Al-Farsi,ahmed.alfarsi@email.com,Phone Case,Accessories,8.0,19.99,159.92,05/11/2024,2024-11-16 00:00:00,Mumbai,India,Google Pay,Pending,5.0,Middle East,151.92399999999998
ORD-0173,Chen Wei,chen.wei@email.com,Wireless Mouse,Electronics,9.0,29.99,269.90999999999997,2024-01-14 00:00:00,2024-01-24 00:00:00,Paris,France,Credit Card,Processing,20.0,North America,215.92799999999997
ORD-0174,Fatima Hassan,fatima.hassan@email.com,  Stylus Pen  ,ACCESSORIES,2.0,34.99,69.98,2024-07-16 00:00:00,2024-07-21 00:00:00,Mumbai,India,Cash on Delivery,Delivered,,Africa,
ORD-0175,Rajesh Patel,rajesh.patel@email.com,Wireless Mouse,Electronics,9.0,29.99,269.90999999999997,2024-02-06 00:00:00,2024-02-17 00:00:00,Dubai,UAE,Debit Card,Processing,0.0,Oceania,269.90999999999997
ORD-0176,DAVID LEE,david.lee@email.com,Laptop,Electronics,8.0,899.99,7199.92,2024-03-25 00:00:00,2024-03-26 00:00:00,Khobar,Saudi Arabia,Creadit Card,Processing,15.0,North America,6119.932
ORD-0177,ANNA MÜLLER,anna.müller@email.com,Speaker,Electronics,4.0,89.99,359.96,05-03-2024,2024-05-04 00:00:00,Medina,Saudi Arabia,Bank Tranfer,Pending,0.0,Africa,359.96
ORD-0178,Rajesh Patel,rajesh.patel@email.com,Tablet,Electronic,6.0,499.99,2999.94,2024-05-10 00:00:00,2024-05-21 00:00:00,Abu Dhabi,UAE,Debit Card,Pending,20.0,Africa,2399.952
ORD-0179,Layla Ibrahim,layla.ibrahim@email.com,Smart Watch,Electronics,2.0,249.99,499.98,2024-12-07 00:00:00,2024-12-15 00:00:00,Muscat,Saudi Arabia,Apple Pay,Shipped,15.0,Middle East,424.983
ORD-0180,Lina Mansour,lina.mansour@email.com,  External SSD  ,Electronics,8.0,129.99,1039.92,2024-11-15 00:00:00,2024-11-18 00:00:00,Paris,france,Google Pay,Returned,20.0,North America,831.936
ORD-0181,Rajesh Patel,rajesh.patel@email.com,Printer,Electronics,7.0,199.99,1399.93,02/10/2024,2024-10-10 00:00:00,Riyadh,Saudi Arabia,Bank Transfer,Shipped,20.0,Middle East,1119.944
ORD-0182,EMMA WILSON,emma.wilson@email.com,Power Bank,Accessories,7.0,39.99,279.93,2024-02-16 00:00:00,2024-02-17 00:00:00,Singapore,Singapore,Debit Card,Delivered,10.0,Africa,251.937
ORD-0183,James O'Brien,james.obrien@email.com,Smart Watch,Electronics,5.0,0.0,0.0,2024-01-06 00:00:00,2024-01-18 00:00:00,Medina,Saudi Arabia,Credit Card,Processing,0.0,North America,0.0
ORD-0184,Viktor Petrov,viktor.petrov@email.com,USB Cable,Acc.,9.0,99.9,899.1,2024-01-27 00:00:00,2024-02-10 00:00:00,Doha,Saudi Arabia,Creadit Card,Processing,20.0,Africa,719.28
ORD-0185,Isabella Rossi  #4,isabella.rossi@email.com,Headphones,Electronic,2.0,149.99,299.98,2024-10-05 00:00:00,2024-10-17 00:00:00,Dammam,Saudi Arabia,PayPal,Returned,5.0,Africa,284.981
ORD-0186,Chen Wei,chen.wei@email.com,HDMI Cable,Acc.,2.0,12.99,25.98,07/04/2024,2024-04-10 00:00:00,Paris,France,Credit Card,pending,0.0,middle east,25.98
ORD-0187,Aisha Mohammed,aisha.mohammed@email.com,Speaker,Electronics,2.0,89.99,179.98,2024-10-25 00:00:00,2024-11-01 00:00:00,Mumbai,India,Cash on Delivery,Refunded,0.0,North America,179.98
ORD-0188,Yuki Tanaka,yuki.tanaka@email.com,  Printer  ,Electronics,5.0,1999.9,9999.5,2024-06-01 00:00:00,2024-06-10 00:00:00,Abu Dhabi,UAE,Apple Pay,Shipped,0.0,Asia,9999.5
ORD-0189,Isabella Rossi,isabella.rossi@email.com,Speaker,Electronics,4.0,89.99,359.96,2024-07-06 00:00:00,2024-07-20 00:00:00,Riyadh,Saudi Arabia,Credit Card,Delivered,15.0,Middle East,305.966
ORD-0190,Carlos Rivera,carlos.rivera@email.com,USB Cable,Acc.,2.0,9.99,19.98,2024-03-05 00:00:00,2024-03-18 00:00:00,Cairo,Egypt,Cash on Delivery,Cancelled,15.0,Europe,16.983
ORD-0191,Sana Bukhari,sana.bukhari@email.com,  Wireless Mouse  ,Electronics,4.0,29.99,119.96,2024-04-07 00:00:00,2024-04-15 00:00:00,Mumbai,India,Debit Card,Processing,20.0,north america,95.96799999999999
ORD-0192,Ali Reza,ali.reza@email.com,Printer,Electronics,,199.99,,2024-05-24 00:00:00,2024-06-07 00:00:00,Tokyo,Japan,Apple Pay,Returned,0.0,Oceania,
ORD-0193,david lee,david.lee@email.com,Keyboard,Acc.,10.0,59.99,599.9,2024-03-10 00:00:00,2024-03-22 00:00:00,Riyadh,Saudi Arabia,Google Pay,Pending,15.0,europe,509.91499999999996
ORD-0194,Unknown,aisha.mohammed@email.com,Charger,Accessories,4.0,24.99,99.96,2024-04-10 00:00:00,2024-04-21 00:00:00,Khobar,Saudi Arabia,Bank Transfer,Delivered,15.0,Africa,84.966
ORD-0195,Sara Khan,sara.khan@email.com,USB Cable,Accessories,5.0,9.99,49.95,2024-11-15 00:00:00,2024-11-21 00:00:00,Berlin,Germany,Cash on Delivery,Refunded,0.0,North America,49.95
ORD-0196,Chen Wei,chen.wei@email.com,External SSD,Electronics,7.0,129.99,909.9300000000001,2024-06-24 00:00:00,2024-07-01 00:00:00,Cairo,Egypt,Creadit Card,Delivered,10.0,Middle East,818.937
ORD-0197,Ali Reza,ali.reza@email.com,Monitor,Electronics,7.0,349.99,2449.9300000000003,2024-12-10 00:00:00,2024-12-18 00:00:00,Jeddah,Saudi Arabia,Credit Card,Delivered,20.0,Asia,1959.9440000000002
ORD-0198,John Smith,john.smith@email.com,Webcam,Electronics,10.0,79.99,799.9,2024-06-02 00:00:00,2024-06-04 00:00:00,Cairo,Egypt,PayPal,Refunded,25.0,Middle East,599.925
ORD-0199,Sara Khan,sara.khan@email.com,Keyboard,Accessories,6.0,59.99,359.94,2024-08-10 00:00:00,2024-08-14 00:00:00,London,UK,Debit Card,pending,0.0,Asia,359.94
ORD-0200,Omar Nasser,omar.nasser@email.com,Keyboard,Accessories,2.0,59.99,119.98,2024-03-19 00:00:00,2024-03-28 00:00:00,Cairo,Egypt,Cash on Delivery,Delivered,20.0,Oceania,95.98400000000001
ORD-0201,Yuki Tanaka,Not Provided,Speaker,Electronics,9.0,89.99,809.91,2024-10-16 00:00:00,2024-10-18 00:00:00,Paris,France,Apple Pay,Canceled,5.0,Asia,769.4145
ORD-0202,David Lee  #2,Not Provided,Laptop,Electronics,3.0,899.99,2699.9700000000003,2024-05-20 00:00:00,2024-05-28 00:00:00,London,UK,Debit Card,Returned,0.0,Middle East,2699.9700000000003
ORD-0203,Tariq Mahmoud,tariq.mahmoud,HDMI Cable,Accessories,9.0,12.99,116.91,2024-07-21 00:00:00,2024-07-26 00:00:00,Singapore,Singapore,Debet Card,Processing,0.0,Oceania,116.91
ORD-0204,AHMED AL-FARSI  #6,ahmed.alfarsi@email.com,Speaker,Electronics,10.0,89.99,899.9,2024-09-25 00:00:00,2024-09-30 00:00:00,Muscat,Oman,Google Pay,Processing,20.0,Europe,719.92
ORD-0205,Layla Ibrahim,layla.ibrahim@email.com,Wireless Mouse,electonics,6.0,29.99,179.94,2024-11-15 00:00:00,2024-11-19 00:00:00,Sharjah,UAE,Bank Transfer,Pending,0.0,Europe,179.94
ORD-0205,Layla Ibrahim  #6,layla.ibrahim@email.com,Wireless Mouse,electonics,6.0,29.99,179.94,2024-11-15 00:00:00,2024-11-19 00:00:00,Sharjah,UAE,Bank Transfer,Pending,0.0,Europe,179.94
ORD-0206,VIKTOR PETROV,viktor.petrov@email.com,Speaker,Electronics,5.0,89.99,449.95,2024-04-24 00:00:00,2024-04-29 00:00:00,Muscat,Oman,Credit Card,Pending,0.0,Africa,449.95
ORD-0207,Omar Nasser,omar.nasser@email.com,Speaker,electronics,7.0,89.99,629.93,2024-06-25 00:00:00,2024-07-01 00:00:00,London,Oman,Apple Pay,Returned,5.0,Middle East,598.4335
ORD-0208,Isabella Rossi,isabella.rossi@email.com,Speaker,Elec.,5.0,0.0,0.0,2024-11-28 00:00:00,2024-12-01 00:00:00,Riyadh,Saudi Arabia,Bank Transfer,Processing,20.0,Oceania,0.0
ORD-0209,Carlos Rivera,carlos.rivera@email.com,Headphones,Electronics,1.0,149.99,149.99,2024-02-12 00:00:00,2024-02-20 00:00:00,New York,USA,Creadit Card,Returned,15.0,Africa,127.4915
ORD-0210,Aisha Mohammed,Not Provided,Stylus Pen,Accessories,7.0,34.99,244.93,2024-05-19 00:00:00,2024-05-22 00:00:00,Dubai,UAE,Credit Card,pending,0.0,North America,244.93
ORD-0211,ali reza,ali.reza@email.com,Laptop,ELECTRONICS,4.0,899.99,3599.96,2024-05-02 00:00:00,2024-05-11 00:00:00,Berlin,DE,Cash on Delivery,Cancelled,0.0,Africa,3599.96
ORD-0212,megan taylor,megan.taylor@email.com,Phone Case,Accessories,,19.99,,10-22-2024,2024-11-02 00:00:00,Khobar,Saudi Arabia,Debit Card,Cancelled,0.0,Europe,
ORD-0213,Viktor Petrov,viktor.petrov@email.com,Wireless Mouse,Electronics,3.0,29.99,89.97,2024-06-25 00:00:00,2024-07-02 00:00:00,New York,USA,Google Pay,pending,20.0,North America,71.976
ORD-0214,priya sharma,priya.sharma@email.com,  USB Cable  ,Accessories,3.0,-9.99,-29.97,2024-10-02 00:00:00,2024-10-04 00:00:00,Berlin,Germany,Bank Transfer,Refunded,0.0,North America,-29.97
ORD-0215,Sara Khan,sara.khan@email.com,HDMI Cable,Accessories,-8.0,12.99,-103.92,2024-07-06 00:00:00,2024-07-12 00:00:00,Dubai,uae,Apple Pay,Shipped,0.0,Europe,-103.92
ORD-0216,aisha mohammed  #3,aisha.mohammed@email.com,Mouse Pad,Accessories,5.0,14.99,74.95,2024-06-14 00:00:00,2024-06-17 00:00:00,Medina,Saudi Arabia,PayPal,Delivered,25.0,Oceania,56.212500000000006
ORD-0217,David Lee,david.lee@email.com,Smart Watch,Electronics,1.0,249.99,249.99,2024-11-08 00:00:00,2024-11-09 00:00:00,Paris,France,Cash on Delivery,Pending,-10.0,N. America,274.98900000000003
ORD-0218,CHEN WEI,chen.wei@email.com,Tablet,Electronics,4.0,499.99,1999.96,2024-06-14 00:00:00,2024-06-22 00:00:00,Jeddah,Saudi Arabia,Bank Transfer,Pending,0.0,Europe,1999.96
ORD-0219,Maria Garcia,maria.garcia@email.com,Keyboard,Accessories,10.0,59.99,599.9,2024-02-02 00:00:00,2024-02-12 00:00:00,Cairo,Egypt,Apple Pay,Cancelled,0.0,Middle East,599.9
ORD-0220,James O'Brien,james.obrien@email.com,Speaker,Electronics,8.0,89.99,719.92,2024-11-18 00:00:00,2024-11-16 00:00:00,Khobar,Saudi Arabia,Debit Card,Cancelled,20.0,Africa,575.9359999999999
ORD-0221,David Lee,Not Provided,Printer,Electronics,2.0,199.99,399.98,2024-12-18 00:00:00,2024-12-23 00:00:00,London,UK,Cash on Delivery,Processing,15.0,Africa,339.983
ORD-0222,James O'Brien,james.obrien@email.com,Headphones,Electronics,4.0,0.0,0.0,10-16-2024,2024-10-28 00:00:00,New York,USA,PayPal,Delivered,10.0,Asia,0.0
ORD-0223,TARIQ MAHMOUD,Not Provided,External SSD,Electronics,,129.99,,2024-05-11 00:00:00,2024-05-19 00:00:00,London,UK,Credit Card,Returned,10.0,Oceania,
ORD-0224,Hassan Youssef,hassan.youssef@email.com,Headphones,Electronics,7.0,149.99,1049.93,2024-03-22 00:00:00,2024-04-02 00:00:00,Berlin,Germany,Google Pay,Processing,15.0,Middle East,892.4405
ORD-0225,Sana Bukhari,sana.bukhari@email.com,Tablet,Electronics,7.0,499.99,3499.9300000000003,2024-07-18 00:00:00,2024-07-26 00:00:00,Medina,Saudi Arabia,Bank Transfer,Returned,5.0,North America,3324.9335
ORD-0226,Chen Wei,chen.wei@email.com,HDMI Cable,Accessories,6.0,12.99,77.94,01-23-2024,2024-01-25 00:00:00,Abu Dhabi,UAE,Bank Transfer,Refunded,0.0,Middle East,77.94
ORD-0227,Sana Bukhari,sana.bukhari@email.com,headphones,Electronics,5.0,149.99,749.95,2024-02-17 00:00:00,2024-02-24 00:00:00,London,UK,Debit Card,Cancelled,0.0,Asia,749.95
ORD-0228,Anna Müller,anna.müller@email.com,Stylus Pen,Accessories,1.0,-34.99,-34.99,01-11-2024,2024-01-13 00:00:00,Berlin,germany,PayPal,Refunded,10.0,North America,-31.491
ORD-0229,Emma Wilson,emma.wilson@email.com,Keyboard,Accessories,6.0,59.99,359.94,2024-05-12 00:00:00,2024-05-22 00:00:00,Singapore,Singapore,Apple Pay,Refunded,20.0,Asia,287.952
ORD-0230,Carlos Rivera,carlos.rivera@email.com,Keyboard,Accessories,8.0,59.99,479.92,2024-06-17 00:00:00,2024-07-01 00:00:00,Sharjah,UAE,PayPal,Delivered,20.0,Africa,383.93600000000004
ORD-0231,Omar Nasser,omar.nasser@email.com,  Stylus Pen  ,Accessory,2.0,34.99,69.98,2024-05-15 00:00:00,2024-05-16 00:00:00,Medina,Saudi Arabia,Bank Transfer,Shipped,5.0,Europe,66.48100000000001
ORD-0232,chen wei,chen.wei@email.com,HDMI Cable,Accessories,6.0,12.99,77.94,2024-12-19 00:00:00,2024-12-26 00:00:00,Riyadh,Saudi Arabia,Google Pay,Returned,5.0,Middle East,74.04299999999999
ORD-0233,Omar Nasser,omar.nasser@email.com,  Laptop  ,Electronics,6.0,899.99,5399.9400000000005,2024-06-01 00:00:00,2024-06-06 00:00:00,Berlin,Germany,Google Pay,refund,0.0,Oceania,5399.9400000000005
ORD-0234,Megan Taylor,megan.taylor@@email.com,  external ssd  ,Electronics,9.0,129.99,1169.91,2024-10-26 00:00:00,2024-10-27 00:00:00,Berlin,Germany,Bank Transfer,Shipped,5.0,North America,1111.4145
ORD-0235,Rajesh Patel,rajesh.patelemail.com,speaker,Electronics,4.0,89.99,359.96,2024-10-21 00:00:00,2024-10-20 00:00:00,Jeddah,Saudi Arabia,Cash on Delivery,Cancelled,0.0,Oceania,359.96
ORD-0236,james o'brien,james.obrien@email.com,Tablet,Electronics,7.0,499.99,3499.9300000000003,2024-05-22 00:00:00,2024-05-23 00:00:00,Tokyo,Japan,Debit Card,Pending,0.0,Oceania,3499.9300000000003
ORD-0237,Unknown,hassan.youssef@email.com,Power Bank,Accessories,1.0,39.99,39.99,2024-03-17 00:00:00,2024-03-29 00:00:00,Tokyo,Japan,Debit Card,Returned,0.0,Africa,39.99
ORD-0238,Khalid Bin Saeed,khalid.bin.saeed@email.com,HDMI Cable,Accessories,8.0,0.0,0.0,2024-07-20 00:00:00,2024-08-01 00:00:00,Tokyo,Japan,PayPal,Returned,0.0,Africa,0.0
ORD-0239,John Smith,john.smith@email.com,Speaker,Electronics,5.0,89.99,449.95,2024-10-07 00:00:00,2024-10-16 00:00:00,Cairo,Egypt,Cash on Delivery,In Progress,0.0,Africa,449.95
ORD-0240,alex johnson,alex.johnson@email.com,  Printer  ,electronics,6.0,199.99,1199.94,03/07/2024,2024-07-12 00:00:00,Paris,France,Cash on Delivery,Delivered,20.0,Europe,959.952
